token	block	direction	counterpart	raw_count	probability	log2_enrichment
x037861	G0/generic#0	incoming	x025535	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x025544	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x025545	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025546	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x025547	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025548	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025549	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025550	0	0.001483679525	-1.822416752
x037861	G0/generic#0	incoming	x025551	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x025552	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025553	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025555	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x025656	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025658	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x025659	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025660	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x025661	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x025662	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025663	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x025737	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025738	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025742	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025743	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025760	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025761	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025762	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025763	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025764	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025765	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025766	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025767	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025784	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x025785	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025786	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025787	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x025788	0	0.001483679525	0.98493817
